GTIN,Product Type,Category,Product Name,Image URL,Description,Regular Price,Pickup Price,SKU,isAlcohol,ABV(%),Caffeine Quantity,Caffeine reference unit,Net Value,Net Unit,Net Quantity,Gross weight,Gross Unit,Size Description,Energy Content,Serving Size,Tax,Quantity Restriction,Product Types,Deposit Type,Deposit Amount,Allergen information,Additive information,Additional information,Quantitative declaration of ingredients (QUID),Nutritional declaration,Name of manufacturer,Address of manufacturer,Country of origin or place of provenance,Storage conditions,Preparation instructions
,Option,Bowls,Barbecue,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Samouraï,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Ketchup,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Mayonnaise,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Brasil,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Viande bowl (obligatoire, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Poulet Nature/Mariné,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Cordon Bleu de Poulet,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Viande de Bœuf,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Merguez de Bœuf,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Nuggets de Poulet,,,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Onion Rings,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Tenders Croustillants,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Falafel,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Frite (obligatoire, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Avec Frite,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Sans Frite,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Sauce fromagère (obligatoire, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Supplément,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Sans,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Supplément fromage (facultatif, max 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Mozzarella,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Mozzarella,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Cheddar,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Cheddar,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Raclette,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Raclette,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Supplément fromage 2 (facultatif, max 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Vache Qui Rit,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Gouda,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Gouda,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Mozzarella,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Mozzarella,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Cheddar,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Cheddar,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Raclette,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Raclette,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Boisson (facultatif, max 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Fanta Orange,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Fanta Exotic,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Fanta Citron,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Schweppes Agrumes,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Coca-Cola Zéro,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Coca-Cola,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Pepsi,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Sprite,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Lipton Ice Tea Pétillant,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Lipton Ice Tea Pêche,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Eau Christaline,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Red Bull 25cl,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Supplément snacks (facultatif, max 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Wings,,,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Nuggets,,,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Frites Normal,,,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Frites Sauce Fromagère,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Tenders,,,6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Bowls,Bowls Taille L,,2 viandes,10.99,10.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Sauce (obligatoire, 1 à 2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Algérienne,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Andalouse,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Barbecue,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Samouraï,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Ketchup,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Mayonnaise,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Brasil,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Viande bowl (obligatoire, 2)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Poulet Nature/Mariné,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Cordon Bleu de Poulet,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Viande de Bœuf,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Merguez de Bœuf,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Nuggets de Poulet,,,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Onion Rings,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Tenders Croustillants,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Falafel,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Frite (obligatoire, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Avec Frite,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Sans Frite,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Sauce fromagère (obligatoire, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Supplément,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Sans,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Supplément fromage (facultatif, max 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Mozzarella,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Mozzarella,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Cheddar,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Cheddar,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Raclette,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Raclette,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Supplément fromage 2 (facultatif, max 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Vache Qui Rit,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Gouda,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Gouda,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Mozzarella,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Mozzarella,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Cheddar,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Cheddar,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Raclette,,,1.5,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Oignons & Raclette,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Boisson (facultatif, max 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Fanta Orange,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Fanta Exotic,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Fanta Citron,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Schweppes Agrumes,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Coca-Cola Zéro,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Coca-Cola,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Pepsi,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Sprite,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Lipton Ice Tea Pétillant,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Lipton Ice Tea Pêche,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Eau Christaline,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Red Bull 25cl,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Bowls,"Supplément snacks (facultatif, max 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Wings,,,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Nuggets,,,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Frites Normal,,,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Frites Sauce Fromagère,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Bowls,Tenders,,,6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Poulet,Poulet mariné,,Avec riz ou frites au choix,13.99,13.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Poulet,"Riz ou Frites (obligatoire, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Poulet,Riz,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Poulet,Frites,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Poulet,Complet poulet mariné,,Avec riz ou frites au choix,18.99,18.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Poulet,"Riz ou Frites (obligatoire, 1)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Poulet,Riz,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Poulet,Frites,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Snacks,Chicken Box,,"3 tenders, 4 wings, 5 nuggets, frites, sauce au choix",12.99,12.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Snacks,"Boisson (facultatif, max 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Orange,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Exotic,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Citron,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Schweppes Agrumes,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Coca-Cola Zéro,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Coca-Cola,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Pepsi,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Sprite,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Lipton Ice Tea Pétillant,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Lipton Ice Tea Pêche,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Eau Christaline,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Red Bull 25cl,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Snacks,Tenders,,3 tenders,6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Snacks,"Boisson (facultatif, max 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Orange,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Exotic,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Citron,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Schweppes Agrumes,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Coca-Cola Zéro,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Coca-Cola,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Pepsi,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Sprite,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Lipton Ice Tea Pétillant,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Lipton Ice Tea Pêche,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Eau Christaline,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Red Bull 25cl,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Snacks,Wings,,,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Snacks,"Boisson (facultatif, max 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Orange,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Exotic,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Citron,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Schweppes Agrumes,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Coca-Cola Zéro,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Coca-Cola,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Pepsi,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Sprite,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Lipton Ice Tea Pétillant,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Lipton Ice Tea Pêche,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Eau Christaline,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Red Bull 25cl,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Snacks,Nuggets,,5 nuggets,5.99,5.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option-Group,Snacks,"Boisson (facultatif, max 3)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Orange,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Exotic,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Fanta Citron,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Schweppes Agrumes,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Coca-Cola Zéro,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Coca-Cola,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Pepsi,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Sprite,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Lipton Ice Tea Pétillant,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Lipton Ice Tea Pêche,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Eau Christaline,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Option,Snacks,Red Bull 25cl,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Snacks,Frites Normal,,,2.99,2.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Snacks,Frites Sauce Fromagère,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Petit Plus,Riz au thon,,"Riz au thon, oignons séchés, vinaigrette fines herbes",6.99,6.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Petit Plus,Oignons Rings,,5 x oignons rings,4.99,4.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Desserts,Tiramisu Spéculoos,,,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Desserts,Tiramisu Oréo,,,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Desserts,Tiramisu Kinder Bueno,,,3.5,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Desserts,Mouhalabieh Pistaches,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Coca-Cola 33cl,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Coca-Cola Zéro 33cl,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,"Coca-Cola 1,5L",,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,"Coca-Cola Zéro 1,5L",,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Pepsi 33cl,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Fanta 33cl,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Fanta Exotic 33cl,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Fanta Citron 33cl,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,"Fanta 1,5L",,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Sprite 33cl,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,"Sprite 1,5L",,,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Schweppes Agrumes,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Lipton Ice Tea Pêche,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Lipton Ice Tea Pétillant,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Red Bull 25cl,,,3.99,3.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Ayran (lait fermenté),,,1.99,1.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Eau Plate Spa 50cl,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,"Eau Plate Spa 1,5L",,,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Eau Pétillante Spa 50cl,,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,Eau Plate Christaline 50cl,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ITEM,Boissons,"Eau Plate Christaline 1,5L",,,2.5,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
